order_id,product_name,category,price_inr,quantity_sold,total_sales_inr,order_date,payment_method,customer_rating,month,year,profit_inr,discount_percent,customer_segment,region,calculated_sales,sales_difference,profit_margin_percent,revenue_per_unit,profit_per_unit,month_number,quarter,year_month,discount_amount,net_sales_after_discount,month_start
ORD00122,Headphones,Electronics,28688.25,3,86064.75,27-05-2024,UPI,2.4,May,2024,17212.95,9,Retail,West,86064.75,0,20.00%,28688.25,5737.65,5,Q2,May-24,7745.8275,78318.92,May-24
ORD00123,Hair Dryer,Beauty,12158.96,3,36476.88,21-03-2024,Net Banking,1.1,March,2024,7295.376,14,Retail,West,36476.88,0,20.00%,12158.96,2431.792,3,Q1,Mar-24,5106.7632,31370.12,Mar-24
ORD00124,Headphones,Electronics,24500.05,3,73500.15,21-04-2024,Credit Card,4.4,April,2024,14700.03,11,Retail,North,73500.15,0,20.00%,24500.05,4900.01,4,Q2,Apr-24,8085.0165,65415.13,Apr-24
ORD00125,Table Lamp,Home & Kitchen,44412.88,3,133238.64,13-09-2024,COD,1.4,September,2024,26647.728,30,Online,West,133238.64,0,20.00%,44412.88,8882.576,9,Q3,Sep-24,39971.592,93267.05,Sep-24
ORD00126,Smartphone,Electronics,26615.97,3,79847.91,26-08-2024,Net Banking,3.6,August,2024,15969.582,13,Online,West,79847.91,0,20.00%,26615.97,5323.194,8,Q3,Aug-24,10380.2283,69467.68,Aug-24
ORD00127,Jacket,Clothing,3979.4,1,3979.4,02-10-2024,Debit Card,4.6,October,2024,795.88,11,Wholesale,West,3979.4,0,20.00%,3979.4,795.88,10,Q4,Oct-24,437.734,3541.67,Oct-24
ORD00128,Perfume,Beauty,49687.49,2,99374.98,02-05-2024,UPI,2.5,May,2024,19874.996,13,Online,South,99374.98,0,20.00%,49687.49,9937.498,5,Q2,May-24,12918.7474,86456.23,May-24
ORD00129,Laptop,Electronics,11289.42,3,33868.26,10-08-2024,UPI,2.3,August,2024,6773.652,12,Online,West,33868.26,0,20.00%,11289.42,2257.884,8,Q3,Aug-24,4064.1912,29804.07,Aug-24
ORD00130,Dress,Clothing,27309.73,3,81929.19,17-06-2024,Net Banking,4,June,2024,16385.838,16,Wholesale,West,81929.19,0,20.00%,27309.73,5461.946,6,Q2,Jun-24,13108.6704,68820.52,Jun-24
ORD00131,Laptop,Electronics,30374.4,5,151872,11-01-2025,Net Banking,1.8,January,2025,30374.4,6,Online,West,151872,0,20.00%,30374.4,6074.88,1,Q1,Jan-25,9112.32,142759.68,Jan-25
ORD00132,Shampoo,Beauty,15486.41,4,61945.64,20-04-2024,COD,5,April,2024,12389.128,5,Retail,South,61945.64,0,20.00%,15486.41,3097.282,4,Q2,Apr-24,3097.282,58848.36,Apr-24
ORD00133,Smartwatch,Electronics,33698.34,1,33698.34,10-08-2024,Debit Card,4.2,August,2024,6739.668,20,Retail,North,33698.34,0,20.00%,33698.34,6739.668,8,Q3,Aug-24,6739.668,26958.67,Aug-24
ORD00134,Dress,Clothing,42987.64,5,214938.2,30-03-2024,Wallet,3.7,March,2024,42987.64,27,Wholesale,East,214938.2,0,20.00%,42987.64,8597.528,3,Q1,Mar-24,58033.314,156904.89,Mar-24
ORD00135,Smartwatch,Electronics,1104.25,5,5521.25,28-11-2024,UPI,3.8,November,2024,1104.25,27,Wholesale,West,5521.25,0,20.00%,1104.25,220.85,11,Q4,Nov-24,1490.7375,4030.51,Nov-24
ORD00136,Jacket,Clothing,14043.16,4,56172.64,01-06-2024,Wallet,3.1,June,2024,11234.528,28,Wholesale,North,56172.64,0,20.00%,14043.16,2808.632,6,Q2,Jun-24,15728.3392,40444.3,Jun-24
ORD00137,Cookbook,Books,24032.88,1,24032.88,28-10-2024,Wallet,3.8,October,2024,4806.576,9,Retail,West,24032.88,0,20.00%,24032.88,4806.576,10,Q4,Oct-24,2162.9592,21869.92,Oct-24
ORD00138,Face Cream,Beauty,32283.58,3,96850.74,02-01-2025,COD,4.4,January,2025,19370.148,7,Online,South,96850.74,0,20.00%,32283.58,6456.716,1,Q1,Jan-25,6779.5518,90071.19,Jan-25
ORD00139,Lipstick,Beauty,3848.54,1,3848.54,03-02-2025,Net Banking,4.6,February,2025,769.708,16,Retail,North,3848.54,0,20.00%,3848.54,769.708,2,Q1,Feb-25,615.7664,3232.77,Feb-25
ORD00140,Cookware Set,Home & Kitchen,48175.48,1,48175.48,10-07-2024,COD,1.5,July,2024,9635.096,12,Wholesale,South,48175.48,0,20.00%,48175.48,9635.096,7,Q3,Jul-24,5781.0576,42394.42,Jul-24
ORD00141,Tablet,Electronics,2273.01,2,4546.02,01-01-2025,UPI,4.3,January,2025,909.204,26,Online,West,4546.02,0,20.00%,2273.01,454.602,1,Q1,Jan-25,1181.9652,3364.05,Jan-25
ORD00142,Jacket,Clothing,48346.41,3,145039.23,27-01-2025,Debit Card,1.4,January,2025,29007.846,7,Online,West,145039.23,0,20.00%,48346.41,9669.282,1,Q1,Jan-25,10152.7461,134886.48,Jan-25
ORD00143,Table Lamp,Home & Kitchen,8383.86,2,16767.72,19-09-2024,Wallet,3.1,September,2024,3353.544,5,Retail,South,16767.72,0,20.00%,8383.86,1676.772,9,Q3,Sep-24,838.386,15929.33,Sep-24
ORD00144,Shampoo,Beauty,15344.02,1,15344.02,16-05-2024,UPI,4,May,2024,3068.804,7,Wholesale,East,15344.02,0,20.00%,15344.02,3068.804,5,Q2,May-24,1074.0814,14269.94,May-24
ORD00145,Smartphone,Electronics,49142.57,4,196570.28,04-03-2024,UPI,4.9,March,2024,39314.056,9,Retail,South,196570.28,0,20.00%,49142.57,9828.514,3,Q1,Mar-24,17691.3252,178878.95,Mar-24
ORD00146,Self-Help Book,Books,45182.27,5,225911.35,30-03-2024,Debit Card,3.1,March,2024,45182.27,19,Online,West,225911.35,0,20.00%,45182.27,9036.454,3,Q1,Mar-24,42923.1565,182988.19,Mar-24
ORD00147,Jacket,Clothing,18309.06,2,36618.12,11-05-2024,Net Banking,1.9,May,2024,7323.624,18,Retail,South,36618.12,0,20.00%,18309.06,3661.812,5,Q2,May-24,6591.2616,30026.86,May-24
ORD00148,Smartwatch,Electronics,33021.1,4,132084.4,21-08-2024,Debit Card,4.4,August,2024,26416.88,7,Retail,East,132084.4,0,20.00%,33021.1,6604.22,8,Q3,Aug-24,9245.908,122838.49,Aug-24
ORD00149,Jacket,Clothing,42814.17,5,214070.85,27-09-2024,Debit Card,4.2,September,2024,42814.17,5,Wholesale,South,214070.85,0,20.00%,42814.17,8562.834,9,Q3,Sep-24,10703.5425,203367.31,Sep-24
ORD00150,Perfume,Beauty,5293.87,2,10587.74,31-12-2024,Debit Card,2.7,December,2024,2117.548,9,Wholesale,East,10587.74,0,20.00%,5293.87,1058.774,12,Q4,Dec-24,952.8966,9634.84,Dec-24
ORD00151,Fiction Novel,Books,16596.58,5,82982.9,02-02-2025,UPI,2.1,February,2025,16596.58,30,Online,East,82982.9,0,20.00%,16596.58,3319.316,2,Q1,Feb-25,24894.87,58088.03,Feb-25
ORD00152,Sneakers,Clothing,48940.95,1,48940.95,20-02-2024,Net Banking,1,February,2024,9788.19,27,Retail,South,48940.95,0,20.00%,48940.95,9788.19,2,Q1,Feb-24,13214.0565,35726.89,Feb-24
ORD00153,Jeans,Clothing,10059.45,5,50297.25,23-03-2024,COD,4.3,March,2024,10059.45,18,Retail,South,50297.25,0,20.00%,10059.45,2011.89,3,Q1,Mar-24,9053.505,41243.75,Mar-24
ORD00154,Perfume,Beauty,4820.8,1,4820.8,10-12-2024,Wallet,4.3,December,2024,964.16,11,Retail,North,4820.8,0,20.00%,4820.8,964.16,12,Q4,Dec-24,530.288,4290.51,Dec-24
ORD00155,Cookbook,Books,12087.35,4,48349.4,21-11-2024,UPI,2.6,November,2024,9669.88,13,Online,West,48349.4,0,20.00%,12087.35,2417.47,11,Q4,Nov-24,6285.422,42063.98,Nov-24
ORD00156,Face Cream,Beauty,43522.08,5,217610.4,11-09-2024,COD,4.8,September,2024,43522.08,19,Online,East,217610.4,0,20.00%,43522.08,8704.416,9,Q3,Sep-24,41345.976,176264.42,Sep-24
ORD00157,Smartwatch,Electronics,42409.26,1,42409.26,25-08-2024,Debit Card,2,August,2024,8481.852,19,Wholesale,North,42409.26,0,20.00%,42409.26,8481.852,8,Q3,Aug-24,8057.7594,34351.5,Aug-24
ORD00158,Fiction Novel,Books,29882.47,5,149412.35,22-06-2024,Wallet,4.7,June,2024,29882.47,30,Wholesale,South,149412.35,0,20.00%,29882.47,5976.494,6,Q2,Jun-24,44823.705,104588.65,Jun-24
ORD00159,Smartwatch,Electronics,40233.28,5,201166.4,05-01-2025,Wallet,1.9,January,2025,40233.28,14,Wholesale,West,201166.4,0,20.00%,40233.28,8046.656,1,Q1,Jan-25,28163.296,173003.1,Jan-25
ORD00160,Sofa Cover,Home & Kitchen,15357.36,4,61429.44,06-08-2024,Debit Card,1.6,August,2024,12285.888,17,Retail,North,61429.44,0,20.00%,15357.36,3071.472,8,Q3,Aug-24,10443.0048,50986.44,Aug-24
ORD00161,Self-Help Book,Books,10565.57,4,42262.28,04-07-2024,Net Banking,1.5,July,2024,8452.456,23,Retail,East,42262.28,0,20.00%,10565.57,2113.114,7,Q3,Jul-24,9720.3244,32541.96,Jul-24
ORD00162,Fiction Novel,Books,42533.26,4,170133.04,28-11-2024,Debit Card,4.6,November,2024,34026.608,11,Wholesale,North,170133.04,0,20.00%,42533.26,8506.652,11,Q4,Nov-24,18714.6344,151418.41,Nov-24
ORD00163,Mixer Grinder,Home & Kitchen,18426.9,4,73707.6,18-10-2024,Debit Card,4.7,October,2024,14741.52,21,Retail,East,73707.6,0,20.00%,18426.9,3685.38,10,Q4,Oct-24,15478.596,58229,Oct-24
ORD00164,Perfume,Beauty,23369.23,1,23369.23,23-11-2024,Credit Card,1.5,November,2024,4673.846,24,Wholesale,South,23369.23,0,20.00%,23369.23,4673.846,11,Q4,Nov-24,5608.6152,17760.61,Nov-24
ORD00165,Perfume,Beauty,2735.32,5,13676.6,20-12-2024,Wallet,2.6,December,2024,2735.32,8,Online,West,13676.6,0,20.00%,2735.32,547.064,12,Q4,Dec-24,1094.128,12582.47,Dec-24
ORD00166,Laptop,Electronics,48944.01,3,146832.03,04-07-2024,COD,4.2,July,2024,29366.406,9,Wholesale,West,146832.03,0,20.00%,48944.01,9788.802,7,Q3,Jul-24,13214.8827,133617.15,Jul-24
ORD00167,Hair Dryer,Beauty,32590.46,2,65180.92,11-04-2024,Net Banking,2.4,April,2024,13036.184,27,Online,West,65180.92,0,20.00%,32590.46,6518.092,4,Q2,Apr-24,17598.8484,47582.07,Apr-24
ORD00168,Hair Dryer,Beauty,35286.97,2,70573.94,09-10-2024,Net Banking,3.3,October,2024,14114.788,11,Retail,South,70573.94,0,20.00%,35286.97,7057.394,10,Q4,Oct-24,7763.1334,62810.81,Oct-24
ORD00169,Fiction Novel,Books,42881.03,3,128643.09,29-11-2024,Net Banking,4.4,November,2024,25728.618,17,Wholesale,East,128643.09,0,20.00%,42881.03,8576.206,11,Q4,Nov-24,21869.3253,106773.76,Nov-24
ORD00170,Shampoo,Beauty,28246.25,2,56492.5,03-06-2024,Net Banking,2.3,June,2024,11298.5,19,Retail,South,56492.5,0,20.00%,28246.25,5649.25,6,Q2,Jun-24,10733.575,45758.93,Jun-24
ORD00171,Shampoo,Beauty,24619.84,2,49239.68,06-12-2024,Debit Card,4.1,December,2024,9847.936,15,Online,West,49239.68,0,20.00%,24619.84,4923.968,12,Q4,Dec-24,7385.952,41853.73,Dec-24
ORD00172,Dress,Clothing,12083.96,3,36251.88,23-11-2024,Wallet,3,November,2024,7250.376,8,Online,South,36251.88,0,20.00%,12083.96,2416.792,11,Q4,Nov-24,2900.1504,33351.73,Nov-24
ORD00173,Self-Help Book,Books,12214.72,5,61073.6,14-01-2025,UPI,2.1,January,2025,12214.72,17,Online,South,61073.6,0,20.00%,12214.72,2442.944,1,Q1,Jan-25,10382.512,50691.09,Jan-25
ORD00174,Fiction Novel,Books,19386.27,1,19386.27,16-07-2024,COD,4.1,July,2024,3877.254,11,Retail,South,19386.27,0,20.00%,19386.27,3877.254,7,Q3,Jul-24,2132.4897,17253.78,Jul-24
ORD00175,Educational Book,Books,34879.4,3,104638.2,12-04-2024,UPI,2.5,April,2024,20927.64,23,Retail,East,104638.2,0,20.00%,34879.4,6975.88,4,Q2,Apr-24,24066.786,80571.41,Apr-24
ORD00176,Laptop,Electronics,32016.11,5,160080.55,27-09-2024,Debit Card,4.3,September,2024,32016.11,26,Retail,North,160080.55,0,20.00%,32016.11,6403.222,9,Q3,Sep-24,41620.943,118459.61,Sep-24
ORD00177,T-Shirt,Clothing,32264.17,1,32264.17,22-07-2024,Net Banking,4.1,July,2024,6452.834,6,Retail,North,32264.17,0,20.00%,32264.17,6452.834,7,Q3,Jul-24,1935.8502,30328.32,Jul-24
ORD00178,Shampoo,Beauty,30171.74,4,120686.96,29-07-2024,Net Banking,3.8,July,2024,24137.392,14,Online,South,120686.96,0,20.00%,30171.74,6034.348,7,Q3,Jul-24,16896.1744,103790.79,Jul-24
ORD00179,Dress,Clothing,22712.18,5,113560.9,24-01-2025,COD,3.9,January,2025,22712.18,17,Online,North,113560.9,0,20.00%,22712.18,4542.436,1,Q1,Jan-25,19305.353,94255.55,Jan-25
ORD00180,Comic Book,Books,27204.69,1,27204.69,09-02-2025,Debit Card,2.8,February,2025,5440.938,29,Wholesale,North,27204.69,0,20.00%,27204.69,5440.938,2,Q1,Feb-25,7889.3601,19315.33,Feb-25
ORD00181,Educational Book,Books,17353.47,1,17353.47,04-12-2024,Credit Card,2.6,December,2024,3470.694,25,Wholesale,South,17353.47,0,20.00%,17353.47,3470.694,12,Q4,Dec-24,4338.3675,13015.1,Dec-24
ORD00182,Sofa Cover,Home & Kitchen,44882.2,1,44882.2,11-05-2024,COD,1.3,May,2024,8976.44,10,Retail,South,44882.2,0,20.00%,44882.2,8976.44,5,Q2,May-24,4488.22,40393.98,May-24
ORD00183,Sofa Cover,Home & Kitchen,47002.72,3,141008.16,05-03-2024,Debit Card,4.1,March,2024,28201.632,16,Online,West,141008.16,0,20.00%,47002.72,9400.544,3,Q1,Mar-24,22561.3056,118446.85,Mar-24
ORD00184,Lipstick,Beauty,33659.67,4,134638.68,05-07-2024,Wallet,3.3,July,2024,26927.736,16,Online,North,134638.68,0,20.00%,33659.67,6731.934,7,Q3,Jul-24,21542.1888,113096.49,Jul-24
ORD00185,Sofa Cover,Home & Kitchen,13011.44,2,26022.88,25-06-2024,Wallet,4.9,June,2024,5204.576,24,Online,East,26022.88,0,20.00%,13011.44,2602.288,6,Q2,Jun-24,6245.4912,19777.39,Jun-24
ORD00186,Smartphone,Electronics,21990.25,3,65970.75,12-01-2025,Wallet,4.2,January,2025,13194.15,15,Wholesale,South,65970.75,0,20.00%,21990.25,4398.05,1,Q1,Jan-25,9895.6125,56075.14,Jan-25
ORD00187,Perfume,Beauty,1927.38,3,5782.14,31-08-2024,Debit Card,2.9,August,2024,1156.428,30,Wholesale,West,5782.14,0,20.00%,1927.38,385.476,8,Q3,Aug-24,1734.642,4047.5,Aug-24
ORD00188,Laptop,Electronics,21741.53,3,65224.59,02-12-2024,COD,3.5,December,2024,13044.918,27,Online,East,65224.59,0,20.00%,21741.53,4348.306,12,Q4,Dec-24,17610.6393,47613.95,Dec-24
ORD00189,Sneakers,Clothing,23638.72,1,23638.72,24-09-2024,Credit Card,1.5,September,2024,4727.744,29,Online,North,23638.72,0,20.00%,23638.72,4727.744,9,Q3,Sep-24,6855.2288,16783.49,Sep-24
ORD00190,Hair Dryer,Beauty,39372.11,1,39372.11,13-04-2024,Wallet,4.1,April,2024,7874.422,11,Online,West,39372.11,0,20.00%,39372.11,7874.422,4,Q2,Apr-24,4330.9321,35041.18,Apr-24
ORD00191,Fiction Novel,Books,49088.13,4,196352.52,06-03-2024,Wallet,2.3,March,2024,39270.504,5,Wholesale,South,196352.52,0,20.00%,49088.13,9817.626,3,Q1,Mar-24,9817.626,186534.89,Mar-24
ORD00192,Cookware Set,Home & Kitchen,4524.63,3,13573.89,19-12-2024,UPI,2.4,December,2024,2714.778,5,Online,East,13573.89,0,20.00%,4524.63,904.926,12,Q4,Dec-24,678.6945,12895.2,Dec-24
ORD00193,Sneakers,Clothing,1507.01,3,4521.03,02-08-2024,Net Banking,2.5,August,2024,904.206,29,Online,South,4521.03,0,20.00%,1507.01,301.402,8,Q3,Aug-24,1311.0987,3209.93,Aug-24
ORD00194,Tablet,Electronics,39699.85,3,119099.55,14-05-2024,Wallet,3.9,May,2024,23819.91,29,Retail,North,119099.55,0,20.00%,39699.85,7939.97,5,Q2,May-24,34538.8695,84560.68,May-24
ORD00195,Face Cream,Beauty,37494.13,5,187470.65,01-10-2024,COD,1.8,October,2024,37494.13,24,Retail,East,187470.65,0,20.00%,37494.13,7498.826,10,Q4,Oct-24,44992.956,142477.69,Oct-24
ORD00196,Smartphone,Electronics,5850.81,5,29254.05,28-11-2024,COD,1.3,November,2024,5850.81,17,Wholesale,North,29254.05,0,20.00%,5850.81,1170.162,11,Q4,Nov-24,4973.1885,24280.86,Nov-24
ORD00197,Self-Help Book,Books,16448.74,4,65794.96,04-09-2024,Net Banking,4.6,September,2024,13158.992,13,Online,North,65794.96,0,20.00%,16448.74,3289.748,9,Q3,Sep-24,8553.3448,57241.62,Sep-24
ORD00198,Smartwatch,Electronics,11103.44,1,11103.44,09-05-2024,Wallet,1.1,May,2024,2220.688,7,Online,West,11103.44,0,20.00%,11103.44,2220.688,5,Q2,May-24,777.2408,10326.2,May-24
ORD00199,Self-Help Book,Books,34255.39,2,68510.78,18-02-2024,UPI,2.9,February,2024,13702.156,11,Retail,South,68510.78,0,20.00%,34255.39,6851.078,2,Q1,Feb-24,7536.1858,60974.59,Feb-24
ORD00200,Smartwatch,Electronics,18304.18,2,36608.36,30-09-2024,Debit Card,1.6,September,2024,7321.672,10,Wholesale,East,36608.36,0,20.00%,18304.18,3660.836,9,Q3,Sep-24,3660.836,32947.52,Sep-24
ORD00201,Table Lamp,Home & Kitchen,12771.91,2,25543.82,11-07-2024,Wallet,3.2,July,2024,5108.764,12,Retail,North,25543.82,0,20.00%,12771.91,2554.382,7,Q3,Jul-24,3065.2584,22478.56,Jul-24
ORD00202,Comic Book,Books,2275.09,2,4550.18,27-06-2024,Debit Card,1.5,June,2024,910.036,13,Retail,North,4550.18,0,20.00%,2275.09,455.018,6,Q2,Jun-24,591.5234,3958.66,Jun-24
ORD00203,Sneakers,Clothing,16468.59,4,65874.36,24-10-2024,Net Banking,4.5,October,2024,13174.872,9,Retail,East,65874.36,0,20.00%,16468.59,3293.718,10,Q4,Oct-24,5928.6924,59945.67,Oct-24
ORD00204,Cookware Set,Home & Kitchen,4934.99,3,14804.97,16-10-2024,Credit Card,4.6,October,2024,2960.994,5,Retail,North,14804.97,0,20.00%,4934.99,986.998,10,Q4,Oct-24,740.2485,14064.72,Oct-24
ORD00205,Table Lamp,Home & Kitchen,5258.29,5,26291.45,23-08-2024,Wallet,2.5,August,2024,5258.29,23,Online,West,26291.45,0,20.00%,5258.29,1051.658,8,Q3,Aug-24,6047.0335,20244.42,Aug-24
ORD00206,Hair Dryer,Beauty,32580,5,162900,27-03-2024,COD,2.7,March,2024,32580,14,Online,West,162900,0,20.00%,32580,6516,3,Q1,Mar-24,22806,140094,Mar-24
ORD00207,Sofa Cover,Home & Kitchen,40298.9,1,40298.9,17-06-2024,Debit Card,1.2,June,2024,8059.78,16,Retail,West,40298.9,0,20.00%,40298.9,8059.78,6,Q2,Jun-24,6447.824,33851.08,Jun-24
ORD00208,Tablet,Electronics,11236.19,3,33708.57,02-11-2024,COD,2.6,November,2024,6741.714,28,Wholesale,West,33708.57,0,20.00%,11236.19,2247.238,11,Q4,Nov-24,9438.3996,24270.17,Nov-24
ORD00209,Self-Help Book,Books,32537.46,5,162687.3,28-10-2024,UPI,3.4,October,2024,32537.46,19,Wholesale,North,162687.3,0,20.00%,32537.46,6507.492,10,Q4,Oct-24,30910.587,131776.71,Oct-24
ORD00210,Jeans,Clothing,6953.88,1,6953.88,14-05-2024,UPI,2.9,May,2024,1390.776,26,Wholesale,East,6953.88,0,20.00%,6953.88,1390.776,5,Q2,May-24,1808.0088,5145.87,May-24
ORD00211,Bedsheet,Home & Kitchen,32824.05,3,98472.15,02-09-2024,Credit Card,3.6,September,2024,19694.43,28,Wholesale,East,98472.15,0,20.00%,32824.05,6564.81,9,Q3,Sep-24,27572.202,70899.95,Sep-24
ORD00212,Sneakers,Clothing,34459.99,3,103379.97,05-10-2024,Debit Card,1.4,October,2024,20675.994,13,Retail,East,103379.97,0,20.00%,34459.99,6891.998,10,Q4,Oct-24,13439.3961,89940.57,Oct-24
ORD00213,Educational Book,Books,13608.58,3,40825.74,05-04-2024,UPI,4.6,April,2024,8165.148,24,Online,East,40825.74,0,20.00%,13608.58,2721.716,4,Q2,Apr-24,9798.1776,31027.56,Apr-24
ORD00214,Mixer Grinder,Home & Kitchen,32630.83,2,65261.66,22-12-2024,UPI,4.7,December,2024,13052.332,21,Wholesale,South,65261.66,0,20.00%,32630.83,6526.166,12,Q4,Dec-24,13704.9486,51556.71,Dec-24
ORD00215,Laptop,Electronics,24818.77,4,99275.08,14-11-2024,Debit Card,2.3,November,2024,19855.016,21,Retail,East,99275.08,0,20.00%,24818.77,4963.754,11,Q4,Nov-24,20847.7668,78427.31,Nov-24
ORD00216,Cookbook,Books,36645.35,3,109936.05,26-12-2024,Debit Card,2.5,December,2024,21987.21,30,Wholesale,South,109936.05,0,20.00%,36645.35,7329.07,12,Q4,Dec-24,32980.815,76955.24,Dec-24
ORD00217,Jeans,Clothing,25668.96,3,77006.88,08-06-2024,Debit Card,4.8,June,2024,15401.376,24,Wholesale,South,77006.88,0,20.00%,25668.96,5133.792,6,Q2,Jun-24,18481.6512,58525.23,Jun-24
ORD00218,Dress,Clothing,44241.68,4,176966.72,18-09-2024,COD,1.4,September,2024,35393.344,16,Retail,West,176966.72,0,20.00%,44241.68,8848.336,9,Q3,Sep-24,28314.6752,148652.04,Sep-24
ORD00219,Headphones,Electronics,39749.19,1,39749.19,19-07-2024,COD,3.5,July,2024,7949.838,11,Online,South,39749.19,0,20.00%,39749.19,7949.838,7,Q3,Jul-24,4372.4109,35376.78,Jul-24
ORD00220,Tablet,Electronics,37578.46,2,75156.92,08-06-2024,Net Banking,4.4,June,2024,15031.384,6,Online,North,75156.92,0,20.00%,37578.46,7515.692,6,Q2,Jun-24,4509.4152,70647.5,Jun-24
ORD00221,Smartphone,Electronics,37203.65,4,148814.6,14-05-2024,Wallet,3.5,May,2024,29762.92,7,Retail,South,148814.6,0,20.00%,37203.65,7440.73,5,Q2,May-24,10417.022,138397.58,May-24
ORD00222,Self-Help Book,Books,22851.63,1,22851.63,14-05-2024,Wallet,1,May,2024,4570.326,21,Online,West,22851.63,0,20.00%,22851.63,4570.326,5,Q2,May-24,4798.8423,18052.79,May-24
ORD00223,Hair Dryer,Beauty,27627.84,4,110511.36,30-03-2024,UPI,1.8,March,2024,22102.272,9,Retail,South,110511.36,0,20.00%,27627.84,5525.568,3,Q1,Mar-24,9946.0224,100565.34,Mar-24
ORD00224,Self-Help Book,Books,31333.95,3,94001.85,21-08-2024,Debit Card,1.7,August,2024,18800.37,21,Retail,North,94001.85,0,20.00%,31333.95,6266.79,8,Q3,Aug-24,19740.3885,74261.46,Aug-24
ORD00225,Bedsheet,Home & Kitchen,30911.44,5,154557.2,06-04-2024,Debit Card,3,April,2024,30911.44,28,Retail,North,154557.2,0,20.00%,30911.44,6182.288,4,Q2,Apr-24,43276.016,111281.18,Apr-24
ORD00226,Laptop,Electronics,11518.23,1,11518.23,30-01-2025,Debit Card,4.4,January,2025,2303.646,21,Online,North,11518.23,0,20.00%,11518.23,2303.646,1,Q1,Jan-25,2418.8283,9099.4,Jan-25
ORD00227,Jeans,Clothing,43304.55,5,216522.75,28-12-2024,UPI,2.6,December,2024,43304.55,21,Retail,West,216522.75,0,20.00%,43304.55,8660.91,12,Q4,Dec-24,45469.7775,171052.97,Dec-24
ORD00228,Self-Help Book,Books,3710.07,3,11130.21,20-02-2024,Credit Card,4.2,February,2024,2226.042,6,Wholesale,West,11130.21,0,20.00%,3710.07,742.014,2,Q1,Feb-24,667.8126,10462.4,Feb-24
ORD00229,Perfume,Beauty,34621.21,2,69242.42,06-01-2025,Wallet,1.8,January,2025,13848.484,6,Online,East,69242.42,0,20.00%,34621.21,6924.242,1,Q1,Jan-25,4154.5452,65087.87,Jan-25
ORD00230,Headphones,Electronics,41742.29,5,208711.45,15-07-2024,COD,2.6,July,2024,41742.29,26,Online,West,208711.45,0,20.00%,41742.29,8348.458,7,Q3,Jul-24,54264.977,154446.47,Jul-24
ORD00231,Bedsheet,Home & Kitchen,46858.63,1,46858.63,02-11-2024,Debit Card,3.5,November,2024,9371.726,27,Online,North,46858.63,0,20.00%,46858.63,9371.726,11,Q4,Nov-24,12651.8301,34206.8,Nov-24
ORD00232,Smartwatch,Electronics,5413.09,1,5413.09,20-05-2024,UPI,3.4,May,2024,1082.618,9,Online,North,5413.09,0,20.00%,5413.09,1082.618,5,Q2,May-24,487.1781,4925.91,May-24
ORD00233,Laptop,Electronics,5880.45,1,5880.45,09-09-2024,Net Banking,2,September,2024,1176.09,5,Wholesale,West,5880.45,0,20.00%,5880.45,1176.09,9,Q3,Sep-24,294.0225,5586.43,Sep-24
ORD00234,Comic Book,Books,35665.26,3,106995.78,30-03-2024,Wallet,1.2,March,2024,21399.156,5,Online,South,106995.78,0,20.00%,35665.26,7133.052,3,Q1,Mar-24,5349.789,101645.99,Mar-24
ORD00235,Headphones,Electronics,42981.89,5,214909.45,02-01-2025,Credit Card,1.8,January,2025,42981.89,23,Online,West,214909.45,0,20.00%,42981.89,8596.378,1,Q1,Jan-25,49429.1735,165480.28,Jan-25
ORD00236,Comic Book,Books,25629.88,3,76889.64,03-09-2024,Debit Card,2.9,September,2024,15377.928,6,Retail,West,76889.64,0,20.00%,25629.88,5125.976,9,Q3,Sep-24,4613.3784,72276.26,Sep-24
ORD00237,Perfume,Beauty,22475.94,4,89903.76,13-02-2024,Debit Card,3.5,February,2024,17980.752,25,Online,North,89903.76,0,20.00%,22475.94,4495.188,2,Q1,Feb-24,22475.94,67427.82,Feb-24
ORD00238,Sofa Cover,Home & Kitchen,33250.7,5,166253.5,19-10-2024,Wallet,4.3,October,2024,33250.7,16,Wholesale,East,166253.5,0,20.00%,33250.7,6650.14,10,Q4,Oct-24,26600.56,139652.94,Oct-24
ORD00239,Cookbook,Books,45045.03,5,225225.15,02-01-2025,Net Banking,3.8,January,2025,45045.03,30,Wholesale,North,225225.15,0,20.00%,45045.03,9009.006,1,Q1,Jan-25,67567.545,157657.61,Jan-25
ORD00240,Bedsheet,Home & Kitchen,3955.86,5,19779.3,18-06-2024,Net Banking,4.7,June,2024,3955.86,10,Wholesale,East,19779.3,0,20.00%,3955.86,791.172,6,Q2,Jun-24,1977.93,17801.37,Jun-24
ORD00241,Perfume,Beauty,28169.11,5,140845.55,04-05-2024,UPI,2.7,May,2024,28169.11,27,Wholesale,North,140845.55,0,20.00%,28169.11,5633.822,5,Q2,May-24,38028.2985,102817.25,May-24
ORD00242,Face Cream,Beauty,42785.51,4,171142.04,13-11-2024,COD,1.7,November,2024,34228.408,8,Online,West,171142.04,0,20.00%,42785.51,8557.102,11,Q4,Nov-24,13691.3632,157450.68,Nov-24
ORD00243,Smartphone,Electronics,25614.35,2,51228.7,12-08-2024,Wallet,3.5,August,2024,10245.74,27,Online,North,51228.7,0,20.00%,25614.35,5122.87,8,Q3,Aug-24,13831.749,37396.95,Aug-24
